Time,Temp,Windchill,Heat Index,Humidity,Pressure,Dew Point,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
6/1/2016 0:00,23.3,,,0.71,1014.8,17.8,12.9,WSW,11.1,0,0,,Clear
6/1/2016 1:00,23.3,,,0.73,1015.1,18.3,12.9,Calm,0,0,0,,Clear
6/1/2016 2:00,22.8,,,0.76,1015.3,18.3,12.9,Calm,0,0,0,,Clear
6/1/2016 3:00,22.2,,,0.78,1015.6,18.3,11.3,NE,5.6,0,0,,Clear
6/1/2016 4:00,21.1,,,0.76,1016,16.7,12.9,ENE,13,0,0,,Clear
6/1/2016 5:00,21.7,,,0.53,1016.3,11.7,16.1,East,7.4,0,0,,Clear
6/1/2016 6:00,21.7,,,0.47,1016.7,10,16.1,NE,5.6,0,0,,Clear
6/1/2016 7:00,21.1,,,0.53,1017.5,11.1,12.9,Variable,5.6,0,0,,Clear
6/1/2016 8:00,22.2,,,0.43,1018,8.9,14.5,ENE,9.3,0,0,,Partly Cloudy
6/1/2016 9:00,22.8,,,0.44,1018.5,10,14.5,Calm,0,0,0,,Partly Cloudy
6/1/2016 10:00,23.9,,,0.4,1018.8,9.4,14.5,Variable,7.4,0,0,,Clear
6/1/2016 11:00,25,,,0.36,1019,8.9,14.5,ENE,11.1,0,0,,Clear
6/1/2016 12:00,25,,,0.36,1019,8.9,12.9,ESE,16.7,0,0,,Clear
6/1/2016 13:00,26.1,,,0.34,1019.1,8.9,12.9,ENE,14.8,0,0,,Clear
6/1/2016 14:00,26.7,,,0.35,1019,10,12.9,ENE,14.8,0,0,,Clear
6/1/2016 15:00,26.7,,,0.35,1018.8,10,12.9,Variable,9.3,0,0,,Clear
6/1/2016 16:00,27.8,,,0.33,1018.7,10,12.9,East,14.8,0,0,,Partly Cloudy
6/1/2016 17:00,27.2,,,0.31,1019,8.9,12.9,ENE,14.8,0,0,,Scattered Clouds
6/1/2016 18:00,26.7,,26.7,0.4,1018.7,12.2,12.9,ENE,13,0,0,,Scattered Clouds
6/1/2016 19:00,25.6,,,0.43,1018.6,12.2,12.9,SSE,13,0,0,,Clear
6/1/2016 20:00,24.4,,,0.46,1019.1,12.2,12.9,North,0,0,0,,Clear
6/1/2016 21:00,23.9,,,0.46,1019.3,11.7,12.9,North,0,0,0,,Clear
6/1/2016 22:00,21.7,,,0.51,1020.1,11.1,14.5,SE,5.6,0,0,,Clear
6/1/2016 23:00,21.1,,,0.53,1020.6,11.1,14.5,Variable,5.6,0,0,,Clear
6/2/2016 0:00,20,,,0.56,1020.9,11.1,14.5,Variable,9.3,0,0,,Clear
6/2/2016 1:00,19.4,,,0.61,1021.2,11.7,14.5,ENE,7.4,0,0,,Clear
6/2/2016 2:00,18.9,,,0.6,1021.1,11.1,14.5,Variable,7.4,0,0,,Clear
6/2/2016 3:00,18.3,,,0.65,1020.9,11.7,14.5,Variable,5.6,0,0,,Clear
6/2/2016 4:00,17.8,,,0.73,1020.8,12.8,14.5,ENE,5.6,0,0,,Clear
6/2/2016 5:00,17.2,,,0.75,1020.5,12.8,14.5,East,7.4,0,0,,Clear
6/2/2016 6:00,17.2,,,0.75,1020.2,12.8,14.5,Variable,5.6,0,0,,Clear
6/2/2016 7:00,17.2,,,0.75,1020.7,12.8,12.9,NE,9.3,0,0,,Mostly Cloudy
6/2/2016 8:00,17.2,,,0.78,1021.1,13.3,12.9,Variable,5.6,0,0,,Overcast
6/2/2016 9:00,17.8,,,0.75,1021,13.3,11.3,NE,11.1,0,0,,Scattered Clouds
6/2/2016 10:00,18.9,,,0.7,1021.2,13.3,11.3,Variable,9.3,0,0,,Partly Cloudy
6/2/2016 11:00,19.4,,,0.68,1021.1,13.3,11.3,Variable,9.3,0,0,,Clear
6/2/2016 12:00,20.6,,,0.65,1021,13.9,11.3,Variable,9.3,0,0,,Clear
6/2/2016 13:00,21.7,,,0.61,1020.6,13.9,11.3,East,11.1,0,0,,Clear
6/2/2016 14:00,23.9,,,0.55,1020.3,14.4,11.3,Variable,5.6,0,0,,Clear
6/2/2016 15:00,24.4,,,0.54,1020,14.4,9.7,Variable,5.6,0,0,,Haze
6/2/2016 16:00,23.9,,,0.55,1019.5,14.4,9.7,ENE,13,0,0,,Haze
6/2/2016 17:00,23.3,,,0.59,1018.9,15,9.7,Variable,11.1,0,0,,Haze
6/2/2016 18:00,23.3,,,0.59,1018.7,15,11.3,Variable,11.1,0,0,,Clear
6/2/2016 19:00,22.2,,,0.66,1018.3,15.6,14.5,Variable,7.4,0,0,,Clear
6/2/2016 20:00,20.6,,,0.7,1018.3,15,12.9,Variable,11.1,0,0,,Clear
6/2/2016 21:00,18.9,,,0.78,1018.5,15,11.3,North,0,0,0,,Scattered Clouds
6/2/2016 22:00,18.3,,,0.78,1018.9,14.4,12.9,Variable,7.4,0,0,,Overcast
6/2/2016 23:00,17.8,,,0.8,1019.2,14.4,11.3,Variable,5.6,0,0,,Overcast
6/3/2016 0:00,17.8,,,0.8,1019.1,14.4,11.3,Calm,0,0,0,,Overcast
6/3/2016 1:00,18.3,,,0.78,1019.2,14.4,11.3,Calm,0,0,0,,Overcast
6/3/2016 2:00,18.3,,,0.78,1019.2,14.4,11.3,Variable,7.4,0,0,,Overcast
6/3/2016 3:00,17.8,,,0.78,1018.7,13.9,12.9,Calm,0,0,0,,Overcast
6/3/2016 4:00,17.8,,,0.78,1018.2,13.9,14.5,Calm,0,0,0,,Overcast
6/3/2016 5:00,17.8,,,0.8,1017.9,14.4,12.9,SSW,5.6,0,0,,Overcast
6/3/2016 6:00,18.3,,,0.78,1018,14.4,12.9,Calm,0,0,0,,Overcast
6/3/2016 7:00,17.8,,,0.8,1018.1,14.4,11.3,ENE,7.4,0,0,,Overcast
6/3/2016 8:00,17.8,,,0.8,1018.3,14.4,8,East,7.4,0,0,,Haze
6/3/2016 9:00,17.8,,,0.84,1018.3,15,6.4,Calm,0,0,0.3,,Haze
6/3/2016 10:00,17.2,,,0.9,1019.2,15.6,4.8,East,5.6,0,0,Rain,Light Rain
6/3/2016 11:00,17.8,,,0.9,1018.3,16.1,4.8,Calm,0,0,0.3,,Overcast
6/3/2016 12:00,18.3,,,0.9,1018.3,16.7,4.8,Calm,0,0,0,,Overcast
6/3/2016 13:00,18.9,,,0.87,1018.2,16.7,4.8,Variable,5.6,0,0,,Overcast
6/3/2016 14:00,18.9,,,0.87,1018,16.7,6.4,Variable,5.6,0,0,,Overcast
6/3/2016 15:00,19.4,,,0.84,1017.8,16.7,8,Calm,0,0,0,,Haze
6/3/2016 16:00,20,,,0.78,1017.2,16.1,9.7,Variable,5.6,0,0,,Haze
6/3/2016 17:00,19.4,,,0.84,1017.3,16.7,8,Calm,0,0,0,,Haze
6/3/2016 18:00,20.6,,,0.78,1016.9,16.7,9.7,Calm,0,0,0,,Haze
6/3/2016 19:00,21.1,,,0.73,1016.6,16.1,8,Calm,0,0,0,,Haze
6/3/2016 20:00,21.1,,,0.76,1016.8,16.7,9.7,Calm,0,0,0,,Haze
6/3/2016 21:00,20.6,,,0.75,1016.7,16.1,9.7,Calm,0,0,0,,Haze
6/3/2016 22:00,20,,,0.78,1016.6,16.1,12.9,Variable,5.6,0,0,,Overcast
6/3/2016 23:00,20,,,0.81,1016.9,16.7,11.3,WSW,7.4,0,0,,Overcast
6/4/2016 0:00,20,,,0.81,1017.3,16.7,12.9,Variable,5.6,0,0,,Overcast
6/4/2016 1:00,19.4,,,0.79,1017.5,15.6,12.9,Calm,0,0,0,,Overcast
6/4/2016 2:00,19.4,,,0.79,1017,15.6,12.9,Calm,0,0,0,,Overcast
6/4/2016 3:00,19.4,,,0.81,1016.7,16.1,12.9,Calm,0,0,0,,Overcast
6/4/2016 4:00,20,,,0.81,1016.2,16.7,11.3,Calm,0,0,0,,Overcast
6/4/2016 5:00,20,,,0.81,1016.3,16.7,11.3,Calm,0,0,0,,Overcast
6/4/2016 6:00,19.4,,,0.84,1016.1,16.7,11.3,Calm,0,0,0,,Overcast
6/4/2016 7:00,20,,,0.84,1016.3,17.2,9.7,Calm,0,0,0,,Haze
6/4/2016 8:00,20.6,,,0.84,1016.4,17.8,6.4,West,5.6,0,0,,Haze
6/4/2016 9:00,21.1,,,0.81,1016.7,17.8,8,West,7.4,0,0,,Haze
6/4/2016 10:00,22.2,,,0.76,1016.6,17.8,8,West,5.6,0,0,,Haze
6/4/2016 11:00,23.3,,,0.71,1016.3,17.8,8,WSW,9.3,0,0,,Haze
6/4/2016 12:00,23.9,,,0.71,1016,18.3,9.7,Variable,5.6,0,0,,Haze
6/4/2016 13:00,25.6,,,0.66,1015.6,18.9,9.7,Calm,0,0,0,,Haze
6/4/2016 14:00,26.7,,27.6,0.58,1014.8,17.8,11.3,Variable,5.6,0,0,,Partly Cloudy
6/4/2016 15:00,27.8,,28.8,0.56,1014.3,18.3,11.3,Calm,0,0,0,,Scattered Clouds
6/4/2016 16:00,26.7,,27.6,0.58,1014,17.8,9.7,Calm,0,0,0,,Haze
6/4/2016 17:00,28.3,,29.2,0.54,1013.1,18.3,9.7,Variable,7.4,0,0,,Haze
6/4/2016 18:00,26.1,,,0.6,1012.9,17.8,11.3,Variable,9.3,0,0,,Scattered Clouds
6/4/2016 19:00,24.4,,,0.64,1012.7,17.2,9.7,SSE,13,0,0,,Haze
6/4/2016 20:00,23.9,,,0.69,1013.1,17.8,11.3,Calm,0,0,0,,Overcast
6/4/2016 21:00,20.6,,,0.93,1013.8,19.4,4,Variable,5.6,0,4.1,,Overcast
6/4/2016 22:00,19.4,,,0.93,1013.8,18.3,4.8,Variable,9.3,0,6.1,Rain,Light Rain
6/4/2016 23:00,20,,,0.9,1014.3,18.3,6.4,East,7.4,0,0,,Overcast
6/5/2016 0:00,18.9,,,0.9,1013.9,17.2,9.7,Calm,0,0,0,,Overcast
6/5/2016 1:00,19.4,,,0.9,1013.5,17.8,9.7,SE,5.6,0,0,,Overcast
6/5/2016 2:00,19.4,,,0.87,1012.9,17.2,11.3,Calm,0,0,0,,Overcast
6/5/2016 3:00,18.9,,,0.9,1012.5,17.2,12.9,Variable,5.6,0,0,,Overcast
6/5/2016 4:00,19.4,,,0.81,1012,16.1,16.1,Calm,0,0,0,,Overcast
6/5/2016 5:00,19.4,,,0.79,1011.9,15.6,16.1,Calm,0,0,0,,Overcast
6/5/2016 6:00,18.9,,,0.84,1011.7,16.1,14.5,SSE,5.6,0,0,,Mostly Cloudy
6/5/2016 7:00,18.9,,,0.81,1010.8,15.6,14.5,Calm,0,0,0,,Mostly Cloudy
6/5/2016 8:00,18.9,,,0.87,1011,16.7,12.9,Variable,7.4,0,0,,Mostly Cloudy
6/5/2016 9:00,19.4,,,0.84,1011.7,16.7,12.9,Variable,7.4,0,0,,Overcast
6/5/2016 10:00,18.9,,,0.9,1010.6,17.2,6.4,Variable,5.6,0,0,Rain,Light Rain
6/5/2016 11:00,19.4,,,0.87,1009.9,17.2,12.9,SSE,7.4,0,0,,Overcast
6/5/2016 12:00,20,,,0.81,1009.3,16.7,12.9,Variable,5.6,0,0,,Overcast
6/5/2016 13:00,18.3,,,0.93,1008.5,17.2,1.2,East,5.6,0,8.1,Rain,Heavy Rain
6/5/2016 14:00,19.4,,,0.93,1008.4,18.3,3.2,SSE,11.1,0,0,,Overcast
6/5/2016 15:00,20,,,0.93,1006.9,18.9,1.6,Calm,0,0,0,,Overcast
6/5/2016 16:00,21.1,,,0.9,1006.3,19.4,4.8,Variable,5.6,0,0,,Overcast
6/5/2016 17:00,21.1,,,0.9,1004.6,19.4,6.4,North,0,0,0,,Mostly Cloudy
6/5/2016 18:00,21.1,,,0.9,1003.4,19.4,6.4,Calm,0,0,0,,Overcast
6/5/2016 19:00,21.1,,,0.9,1002.8,19.4,8,Variable,5.6,0,0,,Partly Cloudy
6/5/2016 20:00,18.9,,,0.93,1004.6,17.8,1.6,Variable,5.6,0,1.3,Rain,Rain
6/5/2016 21:00,18.9,,,0.93,1003.5,17.8,4.8,SSW,11.1,0,2.8,Rain,Light Rain
6/5/2016 22:00,18.9,,,0.93,1003.9,17.8,14.5,Variable,5.6,0,0.5,,Clear
6/5/2016 23:00,19.4,,,0.9,1004,17.8,12.9,WSW,5.6,0,0,,Clear
6/6/2016 0:00,18.9,,,0.93,1004,17.8,12.9,Variable,5.6,0,0,,Clear
6/6/2016 1:00,18.9,,,0.9,1004.3,17.2,12.9,Variable,5.6,0,0,,Clear
6/6/2016 2:00,18.9,,,0.9,1004.2,17.2,9.7,WSW,7.4,0,0,,Clear
6/6/2016 3:00,18.9,,,0.93,1004,17.8,9.7,Variable,5.6,0,0,,Overcast
6/6/2016 4:00,18.9,,,0.93,1003.9,17.8,8,Variable,7.4,0,0,,Overcast
6/6/2016 5:00,18.9,,,0.93,1003.8,17.8,8,Calm,0,0,0,,Overcast
6/6/2016 6:00,18.9,,,0.93,1003.8,17.8,8,Variable,7.4,0,0,,Overcast
6/6/2016 7:00,18.9,,,0.93,1004.1,17.8,6.4,Variable,9.3,0,0,,Clear
6/6/2016 8:00,19.4,,,0.9,1004.5,17.8,8,West,7.4,0,0,,Clear
6/6/2016 9:00,20.6,,,0.84,1004.9,17.8,9.7,Variable,9.3,0,0,,Haze
6/6/2016 10:00,21.7,,,0.7,1005.1,16.1,12.9,WNW,9.3,0,0,,Clear
6/6/2016 11:00,22.2,,,0.68,1005.4,16.1,14.5,West,11.1,27.8,0,,Mostly Cloudy
6/6/2016 12:00,23.9,,,0.51,1005.3,13.3,14.5,Variable,5.6,0,0,,Partly Cloudy
6/6/2016 13:00,25.6,,,0.46,1005.4,13.3,14.5,West,13,0,0,,Partly Cloudy
6/6/2016 14:00,26.7,,26.7,0.42,1005.2,12.8,14.5,WSW,13,0,0,,Clear
6/6/2016 15:00,27.2,,27.1,0.42,1004.6,13.3,14.5,Variable,11.1,0,0,,Partly Cloudy
6/6/2016 16:00,27.8,,27.6,0.41,1004.2,13.3,14.5,Variable,7.4,0,0,,Clear
6/6/2016 17:00,27.8,,27.6,0.41,1004.1,13.3,12.9,Variable,11.1,0,0,,Overcast
6/6/2016 18:00,27.8,,27.4,0.39,1003.6,12.8,14.5,Variable,5.6,0,0,,Scattered Clouds
6/6/2016 19:00,27.2,,27.1,0.42,1003.5,13.3,14.5,West,16.7,0,0,,Scattered Clouds
6/6/2016 20:00,26.7,,26.8,0.43,1003.4,13.3,14.5,Variable,7.4,0,0,,Clear
6/6/2016 21:00,27.2,,27,0.39,1003.9,12.2,14.5,West,14.8,0,0,,Clear
6/6/2016 22:00,26.1,,,0.44,1003.8,12.8,16.1,SW,7.4,0,0,,Clear
6/6/2016 23:00,25.6,,,0.5,1003.9,14.4,16.1,SW,11.1,0,0,,Clear
6/7/2016 0:00,25.6,,,0.5,1003.9,14.4,14.5,Variable,9.3,0,0,,Mostly Cloudy
6/7/2016 1:00,25,,,0.52,1003.5,14.4,16.1,Variable,11.1,0,0,,Clear
6/7/2016 2:00,24.4,,,0.56,1002.8,15,16.1,Variable,5.6,0,0,,Scattered Clouds
6/7/2016 3:00,23.3,,,0.62,1002.7,15.6,14.5,Variable,5.6,0,0,,Clear
6/7/2016 4:00,23.3,,,0.64,1002,16.1,14.5,WSW,9.3,0,0,,Clear
6/7/2016 5:00,22.8,,,0.66,1001.4,16.1,14.5,Calm,0,0,0,,Clear
6/7/2016 6:00,22.2,,,0.71,1001.4,16.7,14.5,West,9.3,0,0,,Clear
6/7/2016 7:00,22.2,,,0.71,1001.2,16.7,11.3,West,5.6,0,0,,Clear
6/7/2016 8:00,21.7,,,0.7,1001.1,16.1,11.3,Calm,0,0,0,,Clear
6/7/2016 9:00,22.8,,,0.61,1001,15,12.9,Variable,5.6,0,0,,Clear
6/7/2016 10:00,23.9,,,0.55,1000.8,14.4,12.9,Variable,5.6,0,0,,Clear
6/7/2016 11:00,24.4,,,0.52,1000.3,13.9,12.9,West,14.8,29.6,0,,Partly Cloudy
6/7/2016 12:00,26.1,,,0.48,999.7,14.4,12.9,Variable,9.3,0,0,,Clear
6/7/2016 13:00,27.2,,27.2,0.44,999.9,13.9,12.9,Variable,5.6,0,0,,Clear
6/7/2016 14:00,28.3,,,0.33,999.2,10.6,12.9,Variable,9.3,0,0,,Clear
6/7/2016 15:00,28.3,,,0.33,998,10.6,12.9,North,0,0,0,,Clear
6/7/2016 16:00,28.9,,,0.29,997.7,9.4,12.9,Variable,9.3,0,0,,Partly Cloudy
6/7/2016 17:00,25.6,,,0.33,997.7,8.3,14.5,WNW,16.7,27.8,0,,Mostly Cloudy
6/7/2016 18:00,23.3,,,0.48,997.3,11.7,14.5,WNW,11.1,0,0,,Partly Cloudy
6/7/2016 19:00,24.4,,,0.42,997.5,10.6,14.5,North,0,0,0,,Clear
6/7/2016 20:00,23.9,,,0.4,998.2,9.4,14.5,Variable,11.1,0,0,,Clear
6/7/2016 21:00,22.8,,,0.44,998.8,10,16.1,Variable,5.6,0,0,,Clear
6/7/2016 22:00,22.2,,,0.48,999.2,10.6,16.1,Variable,7.4,0,0,,Clear
6/7/2016 23:00,21.1,,,0.51,1000.2,10.6,16.1,WNW,7.4,0,0,,Clear
6/8/2016 0:00,20,,,0.47,1001.2,8.3,16.1,NW,13,33.3,0,,Overcast
6/8/2016 1:00,18.3,,,0.52,1001.7,8.3,16.1,WNW,14.8,27.8,0,,Clear
6/8/2016 2:00,17.8,,,0.56,1001.7,8.9,16.1,Variable,9.3,0,0,,Clear
6/8/2016 3:00,17.8,,,0.56,1001.7,8.9,16.1,Variable,11.1,0,0,,Clear
6/8/2016 4:00,17.2,,,0.56,1001.8,8.3,16.1,WNW,13,27.8,0,,Clear
6/8/2016 5:00,16.7,,,0.58,1002.3,8.3,16.1,WNW,13,0,0,,Clear
6/8/2016 6:00,16.1,,,0.6,1002.8,8.3,16.1,North,0,0,0,,Clear
6/8/2016 7:00,15.6,,,0.62,1003.3,8.3,16.1,Variable,9.3,0,0,,Clear
6/8/2016 8:00,16.1,,,0.6,1003.2,8.3,16.1,North,0,0,0,,Clear
6/8/2016 9:00,16.1,,,0.6,1003.1,8.3,16.1,North,0,0,0,,Clear
6/8/2016 10:00,17.2,,,0.58,1003,8.9,16.1,Variable,9.3,0,0,,Clear
6/8/2016 11:00,17.8,,,0.48,1003,6.7,16.1,Variable,9.3,0,0,,Clear
6/8/2016 12:00,18.9,,,0.47,1002.3,7.2,14.5,Variable,9.3,0,0,,Scattered Clouds
6/8/2016 13:00,18.3,,,0.48,1002,7.2,16.1,Variable,11.1,0,0,,Overcast
6/8/2016 14:00,14.4,,,0.78,1002.8,10.6,2.8,NW,14.8,29.6,0.3,Rain,Light Rain
6/8/2016 15:00,11.7,,,0.89,1005.3,10,2,WNW,16.7,42.6,0.5,Rain,Rain
6/8/2016 16:00,11.1,,,0.89,1004.3,9.4,4.8,WNW,13,0,2.8,Rain,Light Rain
6/8/2016 17:00,12.2,,,0.86,1004.5,10,12.9,WNW,11.1,0,0.5,,Overcast
6/8/2016 18:00,12.8,,,0.86,1004.5,10.6,14.5,WNW,14.8,27.8,0.3,,Scattered Clouds
6/8/2016 19:00,15,,,0.64,1004.9,8.3,16.1,West,18.5,33.3,0,,Partly Cloudy
6/8/2016 20:00,16.1,,,0.58,1005.6,7.8,14.5,Variable,9.3,0,0,,Clear
6/8/2016 21:00,16.7,,,0.44,1006.4,4.4,14.5,Variable,11.1,38.9,0,,Clear
6/8/2016 22:00,16.1,,,0.48,1007.1,5,16.1,WNW,14.8,0,0,,Overcast
6/8/2016 23:00,15.6,,,0.51,1007.9,5.6,16.1,WNW,13,37,0,,Mostly Cloudy
6/9/2016 0:00,15.6,,,0.51,1008.5,5.6,16.1,WNW,9.3,0,0,,Overcast
6/9/2016 1:00,15,,,0.51,1009.1,5,16.1,WNW,16.7,35.2,0,,Overcast
6/9/2016 2:00,14.4,,,0.56,1009.4,5.6,16.1,WNW,7.4,0,0,,Overcast
6/9/2016 3:00,13.9,,,0.55,1009.1,5,16.1,North,0,0,0,,Partly Cloudy
6/9/2016 4:00,13.3,,,0.6,1009.5,5.6,16.1,Variable,7.4,0,0,,Partly Cloudy
6/9/2016 5:00,13.3,,,0.55,1009.4,4.4,16.1,Variable,7.4,0,0,,Clear
6/9/2016 6:00,12.8,,,0.57,1009.4,4.4,16.1,WNW,16.7,33.3,0,,Clear
6/9/2016 7:00,12.2,,,0.59,1009.9,4.4,16.1,WNW,20.4,37,0,,Clear
6/9/2016 8:00,12.2,,,0.59,1010.2,4.4,16.1,West,13,37,0,,Clear
6/9/2016 9:00,12.8,,,0.55,1010.6,3.9,16.1,WNW,24.1,38.9,0,,Clear
6/9/2016 10:00,13.9,,,0.51,1010.6,3.9,14.5,North,0,0,0,,Partly Cloudy
6/9/2016 11:00,15,,,0.46,1010.4,3.3,14.5,NW,18.5,42.6,0,,Clear
6/9/2016 12:00,16.7,,,0.43,1010.5,3.9,14.5,West,22.2,33.3,0,,Scattered Clouds
6/9/2016 13:00,18.3,,,0.37,1010.1,3.3,14.5,WNW,16.7,33.3,0,,Clear
6/9/2016 14:00,19.4,,,0.33,1009.7,2.8,14.5,WNW,14.8,35.2,0,,Partly Cloudy
6/9/2016 15:00,19.4,,,0.34,1009.3,3.3,14.5,WNW,22.2,46.3,0,,Clear
6/9/2016 16:00,20.6,,,0.32,1008.9,3.3,14.5,West,24.1,42.6,0,,Clear
6/9/2016 17:00,21.1,,,0.31,1008.8,3.3,14.5,WNW,16.7,48.2,0,,Partly Cloudy
6/9/2016 18:00,21.7,,,0.27,1008.8,1.7,14.5,NW,14.8,44.4,0,,Clear
6/9/2016 19:00,21.7,,,0.27,1008.7,1.7,16.1,Variable,9.3,44.4,0,,Clear
6/9/2016 20:00,21.1,,,0.27,1009.1,1.1,16.1,NW,16.7,38.9,0,,Clear
6/9/2016 21:00,20.6,,,0.3,1009.8,2.2,16.1,Variable,9.3,0,0,,Clear
6/9/2016 22:00,19.4,,,0.32,1010.5,2.2,16.1,WNW,14.8,29.6,0,,Clear
6/9/2016 23:00,18.9,,,0.3,1011.7,1.1,16.1,Variable,11.1,0,0,,Partly Cloudy
6/10/2016 0:00,17.8,,,0.34,1012.5,1.7,16.1,Variable,7.4,0,0,,Clear
6/10/2016 1:00,17.2,,,0.37,1013.3,2.2,16.1,Variable,5.6,0,0,,Clear
6/10/2016 2:00,16.7,,,0.37,1013.3,1.7,16.1,Variable,7.4,0,0,,Mostly Cloudy
6/10/2016 3:00,16.1,,,0.36,1013.3,1.1,16.1,Variable,7.4,0,0,,Scattered Clouds
6/10/2016 4:00,16.1,,,0.38,1013.3,1.7,16.1,West,13,0,0,,Clear
6/10/2016 5:00,15,,,0.41,1013.8,1.7,16.1,Variable,5.6,0,0,,Scattered Clouds
6/10/2016 6:00,14.4,,,0.44,1014.3,2.2,16.1,WNW,11.1,0,0,,Partly Cloudy
6/10/2016 7:00,13.9,,,0.47,1014.9,2.8,16.1,West,13,0,0,,Partly Cloudy
6/10/2016 8:00,13.9,,,0.49,1015.2,3.3,16.1,West,9.3,0,0,,Clear
6/10/2016 9:00,15,,,0.46,1015.3,3.3,16.1,Variable,7.4,0,0,,Scattered Clouds
6/10/2016 10:00,16.7,,,0.39,1015.5,2.8,16.1,NW,13,27.8,0,,Partly Cloudy
6/10/2016 11:00,17.8,,,0.35,1015.7,2.2,16.1,Variable,11.1,0,0,,Scattered Clouds
6/10/2016 12:00,18.9,,,0.34,1016.2,2.8,16.1,Variable,11.1,37,0,,Partly Cloudy
6/10/2016 13:00,20.6,,,0.31,1016.3,2.8,16.1,NW,14.8,35.2,0,,Scattered Clouds
6/10/2016 14:00,22.2,,,0.29,1015.8,3.3,16.1,NW,13,27.8,0,,Partly Cloudy
6/10/2016 15:00,22.8,,,0.26,1015.5,2.2,16.1,WNW,18.5,27.8,0,,Scattered Clouds
6/10/2016 16:00,23.3,,,0.27,1015.1,3.3,16.1,Variable,7.4,0,0,,Partly Cloudy
6/10/2016 17:00,24.4,,,0.25,1014.8,3.3,16.1,North,0,0,0,,Partly Cloudy
6/10/2016 18:00,24.4,,,0.23,1014.8,2.2,16.1,North,0,0,0,,Mostly Cloudy
6/10/2016 19:00,24.4,,,0.23,1014.8,1.7,16.1,Variable,9.3,0,0,,Mostly Cloudy
6/10/2016 20:00,23.9,,,0.23,1015.4,1.7,16.1,Variable,5.6,0,0,,Mostly Cloudy
6/10/2016 21:00,22.8,,,0.27,1015.8,2.8,16.1,Variable,5.6,0,0,,Mostly Cloudy
